IDADE,CAR_STR_ID_CATEGORIA,CAR_STR_ID_TIPO,CAR_DAT_DT_EMISSAO,CAR_DAT_DT_VALIDADE,RENOVACAO
68,D,C,17/02/2022,10/01/2027,0
27,AB,C,04/11/2021,15/05/2022,0
37,D,C,17/02/2022,18/11/2031,0
39,AD,C,04/11/2021,03/01/2025,0
68,D,C,18/02/2022,07/01/2027,0
50,E,C,17/02/2022,03/01/2032,0
50,D,C,16/02/2022,17/01/2032,0
67,D,C,07/02/2022,17/01/2027,0
61,D,C,16/02/2022,26/01/2027,0
42,D,C,16/02/2022,01/02/2032,0
71,D,C,16/02/2022,08/02/2027,0
41,D,C,17/02/2022,23/11/2031,0
56,D,C,16/02/2022,08/02/2027,0
51,D,C,17/01/2022,04/01/2032,0
34,D,C,14/02/2022,05/11/2031,0
42,D,C,14/02/2022,09/08/2031,0
65,D,C,16/02/2022,12/01/2027,0
69,D,C,16/02/2022,29/12/2026,0
53,D,C,16/02/2022,14/01/2027,0
40,D,C,16/02/2022,12/01/2032,0
72,D,C,16/02/2022,25/01/2027,0
49,D,C,17/02/2022,13/12/2031,0
72,D,C,16/02/2022,13/01/2027,0
-20,D,C,16/02/2022,10/02/2025,0
31,D,C,16/02/2022,15/01/2032,0
54,D,C,16/02/2022,14/01/2027,0
37,D,C,16/02/2022,07/01/2032,0
55,D,C,16/02/2022,11/01/2027,0
54,D,C,21/02/2022,24/03/2026,0
70,D,C,16/02/2022,30/12/2026,0
63,D,C,16/02/2022,05/01/2027,0
-25,D,C,21/02/2022,16/11/2023,0
66,E,C,21/02/2022,08/02/2027,0
66,D,C,16/02/2022,24/11/2026,0
57,D,C,16/02/2022,18/01/2027,0
51,D,C,16/02/2022,29/12/2031,0
50,D,C,16/02/2022,24/01/2032,0
44,D,C,21/02/2022,11/02/2032,0
37,D,C,22/02/2022,14/01/2032,0
63,D,C,21/02/2022,07/01/2027,0
32,D,C,21/02/2022,08/02/2032,0
48,D,C,22/02/2022,15/12/2031,0
44,D,C,21/02/2022,12/01/2032,0
45,D,C,21/02/2022,28/12/2031,0
53,E,C,21/02/2022,12/02/2027,0
49,E,C,21/02/2022,11/02/2032,0
68,D,C,22/02/2022,10/01/2027,0
48,D,C,21/02/2022,27/12/2031,0
33,D,C,21/02/2022,23/12/2031,0
60,D,C,18/02/2022,14/01/2027,0
56,E,C,21/02/2022,09/02/2027,0
38,D,C,21/02/2022,27/01/2032,0
44,D,C,18/02/2022,13/01/2032,0
72,D,C,18/02/2022,14/01/2027,0
66,D,C,21/02/2022,10/02/2027,0
40,D,C,18/01/2022,16/10/2031,0
49,D,C,21/02/2022,01/02/2032,0
51,D,C,21/02/2022,10/01/2032,0
72,D,C,21/02/2022,15/02/2027,0
43,D,C,21/02/2022,08/02/2032,0
63,D,C,21/02/2022,10/02/2027,0
58,D,C,16/02/2022,18/01/2027,0
35,D,C,16/02/2022,19/01/2032,0
49,D,C,21/02/2022,25/11/2031,0
40,D,C,21/02/2022,08/07/2024,0
39,D,C,21/02/2022,18/01/2032,0
56,D,C,16/02/2022,20/01/2027,0
58,D,C,16/02/2022,25/01/2027,0
56,D,C,16/02/2022,21/01/2027,0
46,E,C,21/02/2022,22/05/2031,0
44,D,C,22/12/2021,09/09/2031,0
71,C,C,18/02/2022,17/01/2027,0
54,D,C,19/01/2022,22/11/2026,0
64,C,C,21/02/2022,11/02/2027,0
65,D,C,16/02/2022,30/12/2026,0
25,D,C,21/02/2022,19/11/2031,0
69,D,C,18/02/2022,14/01/2027,0
50,D,C,21/02/2022,12/02/2032,0
72,D,C,18/02/2022,27/01/2027,0
43,E,C,27/12/2021,22/11/2031,0
47,D,C,18/02/2022,03/02/2032,0
66,D,C,18/02/2022,08/02/2027,0
51,D,C,21/02/2022,12/02/2032,0
34,D,C,21/02/2022,14/02/2032,0
50,D,C,14/02/2022,22/11/2031,0
37,AD,C,03/12/2021,28/10/2031,0
48,AD,C,03/12/2021,28/10/2031,0
58,D,C,03/12/2021,26/10/2026,0
55,E,C,17/02/2022,03/02/2027,0
54,D,C,18/02/2022,09/02/2027,0
67,D,C,17/02/2022,09/02/2027,0
50,D,C,21/02/2022,10/02/2032,0
40,D,C,21/02/2022,09/02/2032,0
44,D,C,20/01/2022,16/01/2032,0
50,E,C,17/02/2022,03/02/2032,0
41,E,C,17/02/2022,04/02/2032,0
50,D,C,18/02/2022,09/02/2032,0
72,D,C,17/02/2022,09/02/2027,0
63,D,C,17/02/2022,07/02/2027,0
54,D,C,17/02/2022,09/02/2027,0
-25,D,C,17/02/2022,08/02/2025,0
52,D,C,17/02/2022,15/09/2031,0
70,E,C,27/12/2021,22/12/2023,0
-21,D,C,27/12/2021,15/12/2024,0
37,AE,C,27/12/2021,10/08/2031,0
58,D,C,16/02/2022,15/02/2026,0
35,D,C,17/02/2022,08/02/2032,0
63,D,C,17/02/2022,07/02/2027,0
59,C,C,18/02/2022,05/01/2027,0
49,D,C,18/02/2022,07/01/2032,0
40,D,C,27/12/2021,14/12/2031,0
64,D,C,27/12/2021,14/12/2026,0
58,D,C,22/02/2022,10/02/2027,0
57,D,C,22/02/2022,11/02/2027,0
39,D,C,17/02/2022,24/12/2031,0
41,D,C,23/02/2022,17/01/2032,0
31,D,C,23/02/2022,16/02/2032,0
63,E,C,23/02/2022,19/01/2027,0
40,D,C,23/02/2022,06/01/2032,0
45,D,C,23/02/2022,24/01/2032,0
43,D,C,21/02/2022,08/02/2032,0
32,E,C,22/02/2022,14/02/2032,0
65,D,C,21/02/2022,29/12/2026,0
55,D,C,21/02/2022,09/02/2027,0
47,D,C,21/02/2022,05/12/2031,0
43,D,C,10/02/2022,17/01/2032,0
57,E,C,23/02/2022,10/01/2027,0
32,D,C,22/02/2022,29/10/2031,0
-25,D,C,22/02/2022,24/01/2025,0
45,D,C,18/02/2022,07/01/2032,0
56,D,C,23/02/2022,28/12/2026,0
58,D,C,22/02/2022,27/01/2027,0
33,D,C,22/02/2022,20/01/2032,0
54,D,C,22/02/2022,01/02/2027,0
42,D,C,23/02/2022,07/01/2032,0
43,E,C,23/02/2022,13/12/2031,0
40,D,C,23/02/2022,20/08/2024,0
43,D,C,14/02/2022,31/01/2032,0
42,D,C,14/02/2022,17/01/2032,0
46,D,C,23/02/2022,07/12/2031,0
67,D,C,23/02/2022,29/12/2026,0
50,D,C,14/02/2022,26/01/2032,0
36,D,C,14/02/2022,18/01/2032,0
45,D,C,14/02/2022,02/02/2032,0
42,E,C,14/02/2022,02/02/2032,0
52,D,C,22/02/2022,18/12/2031,0
55,E,C,23/02/2022,23/02/2027,0
53,D,C,10/02/2022,25/01/2027,0
46,D,C,10/02/2022,01/02/2032,0
45,D,C,22/02/2022,29/10/2031,0
28,D,C,17/02/2022,20/12/2031,0
53,C,C,22/02/2022,03/01/2027,0
46,D,C,22/02/2022,27/12/2024,0
49,E,C,22/02/2022,31/12/2031,0
46,D,C,23/02/2022,07/02/2032,0
49,E,C,23/02/2022,24/01/2032,0
46,D,C,22/02/2022,07/02/2032,0
55,D,C,23/02/2022,21/01/2027,0
58,D,C,22/02/2022,04/11/2026,0
24,D,C,17/02/2022,24/12/2031,0
39,D,C,17/02/2022,29/11/2031,0
46,D,C,23/02/2022,27/12/2031,0
63,D,C,23/02/2022,28/12/2026,0
58,D,C,03/02/2022,29/12/2026,0
54,D,C,22/02/2022,11/02/2027,0
61,D,C,22/02/2022,11/02/2027,0
58,D,C,03/02/2022,29/12/2026,0
51,D,C,03/02/2022,28/12/2031,0
59,D,C,22/02/2022,15/02/2027,0
50,D,C,22/02/2022,30/12/2031,0
53,D,C,22/02/2022,11/02/2027,0
50,D,C,03/02/2022,30/12/2031,0
63,E,C,21/02/2022,24/11/2024,0
44,D,C,22/02/2022,30/12/2031,0
55,D,C,22/02/2022,05/01/2027,0
62,D,C,22/02/2022,21/01/2027,0
67,D,C,22/02/2022,20/01/2027,0
33,D,C,22/02/2022,14/02/2032,0
60,D,C,22/02/2022,11/02/2027,0
47,D,C,22/02/2022,09/02/2032,0
47,E,C,22/02/2022,05/01/2032,0
52,D,C,22/02/2022,28/08/2031,0
50,D,C,22/02/2022,23/10/2031,0
52,D,C,22/02/2022,07/01/2032,0
50,D,C,22/02/2022,05/01/2032,0
53,D,C,22/02/2022,05/01/2027,0
50,D,C,22/02/2022,07/02/2032,0
49,D,C,22/02/2022,01/02/2032,0
46,D,C,22/02/2022,04/02/2032,0
41,D,C,22/02/2022,05/02/2032,0
50,E,C,22/02/2022,08/01/2032,0
55,D,C,22/02/2022,16/12/2026,0
60,E,C,22/02/2022,05/01/2027,0
46,D,C,22/02/2022,01/12/2031,0
60,D,C,22/02/2022,11/02/2027,0
67,D,C,22/02/2022,10/02/2027,0
-25,D,C,22/02/2022,20/01/2025,0
61,D,C,22/02/2022,14/01/2027,0
45,D,C,22/02/2022,26/01/2024,0
59,D,C,22/02/2022,15/02/2027,0
38,D,C,22/02/2022,06/11/2031,0
51,D,C,22/02/2022,15/01/2032,0
41,D,C,22/02/2022,15/02/2032,0
33,D,C,22/02/2022,17/12/2031,0
44,D,C,22/02/2022,05/01/2032,0
40,D,C,22/02/2022,07/01/2032,0
68,D,C,22/02/2022,07/01/2027,0
50,E,C,22/02/2022,14/01/2032,0
39,D,C,04/02/2022,20/01/2032,0
51,E,C,22/02/2022,10/01/2032,0
33,D,C,22/02/2022,11/01/2032,0
46,D,C,22/02/2022,07/01/2032,0
50,D,C,22/02/2022,13/01/2032,0
62,D,C,22/02/2022,13/01/2027,0
71,D,C,22/02/2022,18/01/2027,0
48,D,C,22/02/2022,19/01/2032,0
54,D,C,22/02/2022,04/01/2027,0
56,D,C,22/02/2022,12/01/2027,0
44,D,C,22/02/2022,03/01/2032,0
54,D,C,22/02/2022,28/12/2026,0
35,D,C,22/02/2022,01/12/2031,0
59,D,C,22/02/2022,07/01/2027,0
58,D,C,22/02/2022,12/02/2027,0
51,E,C,20/02/2022,31/01/2032,0
52,D,C,20/02/2022,28/01/2032,0
51,D,C,22/02/2022,13/01/2032,0
41,D,C,22/02/2022,08/01/2032,0
74,D,C,22/02/2022,14/02/2025,0
41,D,C,22/02/2022,29/12/2031,0
46,E,C,22/02/2022,15/01/2032,0
62,D,C,22/02/2022,10/01/2027,0
68,D,C,22/02/2022,10/02/2027,0
-22,D,C,20/02/2022,04/02/2025,0
51,E,C,22/02/2022,19/01/2032,0
59,D,C,22/02/2022,19/01/2027,0
44,D,C,22/02/2022,03/01/2032,0
45,D,C,20/02/2022,14/01/2032,0
54,E,C,22/02/2022,11/02/2027,0
59,D,C,20/02/2022,08/02/2027,0
45,D,C,20/02/2022,04/02/2032,0
31,D,C,21/02/2022,10/02/2032,0
43,D,C,22/02/2022,10/01/2032,0
42,D,C,22/02/2022,13/01/2032,0
49,D,C,22/02/2022,20/11/2031,0
36,D,C,24/02/2022,12/01/2032,0
45,D,C,23/02/2022,09/12/2031,0
47,D,C,23/02/2022,11/01/2032,0
73,D,C,24/02/2022,27/12/2024,0
54,D,C,21/02/2022,10/02/2027,0
40,D,C,24/02/2022,18/01/2032,0
43,D,C,24/02/2022,01/12/2031,0
48,D,C,23/02/2022,12/01/2032,0
43,D,C,23/02/2022,14/01/2032,0
43,D,C,17/02/2022,08/02/2032,0
67,D,C,17/02/2022,16/02/2027,0
51,D,C,16/02/2022,26/01/2032,0
44,D,C,21/02/2022,20/01/2032,0
50,D,C,21/02/2022,14/02/2032,0
72,E,C,24/02/2022,12/01/2027,0
54,D,C,24/02/2022,14/01/2027,0
50,D,C,24/02/2022,17/01/2032,0
-16,C,C,17/02/2022,08/02/2025,0
-25,D,C,15/02/2022,26/01/2025,0
57,D,C,23/02/2022,14/01/2027,0
51,D,C,23/02/2022,13/01/2032,0
58,D,C,23/02/2022,27/12/2026,0
48,D,C,23/02/2022,08/01/2032,0
30,D,C,17/02/2022,04/02/2032,0
38,D,C,16/02/2022,09/02/2032,0
58,D,C,17/02/2022,15/08/2023,0
37,D,C,18/02/2022,10/02/2032,0
46,D,C,23/02/2022,12/01/2032,0
51,D,C,24/02/2022,29/12/2031,0
44,D,C,24/02/2022,13/01/2032,0
43,C,C,23/02/2022,19/01/2032,0
49,D,C,16/02/2022,27/01/2032,0
55,C,C,18/02/2022,11/02/2027,0
57,D,C,04/02/2022,08/01/2027,0
59,D,C,17/02/2022,09/02/2027,0
63,D,C,16/02/2022,01/02/2027,0
67,C,C,18/02/2022,10/02/2027,0
49,D,C,16/02/2022,31/01/2032,0
66,C,C,15/02/2022,14/02/2027,0
40,D,C,18/02/2022,11/02/2032,0
46,D,C,24/02/2022,24/11/2031,0
61,E,C,16/02/2022,18/01/2027,0
52,D,C,15/02/2022,24/01/2032,0
67,D,C,18/02/2022,09/02/2027,0
56,D,C,18/02/2022,16/02/2027,0
52,D,C,24/02/2022,10/02/2032,0
47,D,C,18/02/2022,12/02/2032,0
36,D,C,24/02/2022,15/02/2032,0
67,D,C,21/02/2022,15/02/2027,0
56,D,C,21/02/2022,11/02/2027,0
38,D,C,25/02/2022,23/12/2031,0
50,E,C,24/02/2022,02/02/2032,0
44,D,C,24/02/2022,23/12/2031,0
56,D,C,21/02/2022,01/02/2027,0
51,D,C,21/02/2022,21/01/2032,0
60,D,C,24/02/2022,17/02/2027,0
61,D,C,23/02/2022,03/01/2027,0
56,E,C,23/02/2022,17/01/2027,0
49,E,C,24/02/2022,17/01/2032,0
58,D,C,23/02/2022,03/08/2024,0
39,D,C,23/02/2022,22/12/2031,0
58,D,C,23/02/2022,11/01/2027,0
45,D,C,21/02/2022,05/01/2032,0
52,D,C,21/02/2022,08/02/2032,0
65,D,C,23/02/2022,09/02/2027,0
40,D,C,24/02/2022,06/01/2032,0
52,E,C,24/02/2022,30/12/2031,0
59,D,C,24/02/2022,23/12/2026,0
37,D,C,24/02/2022,23/12/2031,0
59,D,C,21/02/2022,08/02/2027,0
46,E,C,21/02/2022,02/02/2032,0
49,D,C,23/02/2022,18/02/2032,0
41,D,C,23/02/2022,04/01/2032,0
47,D,C,24/02/2022,08/01/2032,0
55,D,C,23/02/2022,15/01/2027,0
55,D,C,25/02/2022,26/01/2027,0
51,D,C,21/02/2022,04/02/2032,0
47,D,C,21/02/2022,04/02/2032,0
43,D,C,21/02/2022,07/10/2031,0
60,D,C,24/02/2022,20/12/2026,0
51,D,C,24/02/2022,30/12/2031,0
44,E,C,25/02/2022,01/02/2032,0
43,D,C,15/02/2022,28/12/2031,0
41,D,C,14/02/2022,02/12/2031,0
37,D,C,15/02/2022,07/12/2031,0
47,D,C,14/02/2022,31/01/2032,0
31,D,C,15/02/2022,07/12/2031,0
44,D,C,11/02/2022,05/01/2032,0
36,D,C,10/02/2022,23/12/2031,0
53,D,C,18/02/2022,12/01/2027,0
51,C,C,23/02/2022,22/12/2031,0
-24,D,C,21/02/2022,19/01/2025,0
65,D,C,24/02/2022,04/02/2026,0
50,D,C,24/02/2022,16/08/2031,0
43,D,C,18/02/2022,20/01/2032,0
32,D,C,18/02/2022,03/02/2032,0
59,D,C,23/02/2022,10/01/2027,0
58,D,C,18/02/2022,03/02/2027,0
69,C,C,16/02/2022,01/02/2027,0
63,E,C,16/02/2022,04/02/2027,0
51,D,C,16/02/2022,30/12/2031,0
56,D,C,16/02/2022,07/02/2027,0
68,D,C,16/02/2022,05/02/2027,0
48,D,C,16/02/2022,07/02/2032,0
62,C,C,16/02/2022,08/02/2027,0
57,D,C,15/02/2022,28/01/2027,0
41,D,C,15/02/2022,24/01/2032,0
58,E,C,15/02/2022,28/01/2027,0
53,D,C,16/02/2022,08/02/2027,0
53,D,C,15/02/2022,02/02/2027,0
58,D,C,16/02/2022,07/02/2027,0
48,D,C,15/02/2022,02/02/2032,0
45,D,C,15/02/2022,08/02/2027,0
58,E,C,23/02/2022,03/01/2025,0
55,E,C,15/02/2022,08/02/2027,0
70,C,C,15/02/2022,03/02/2027,0
29,D,C,15/02/2022,14/01/2032,0
63,D,C,16/02/2022,01/02/2027,0
62,D,C,24/02/2022,18/01/2026,0
52,D,C,21/02/2022,22/01/2027,0
62,E,C,18/02/2022,11/02/2027,0
45,D,C,15/02/2022,02/02/2032,0
41,D,C,15/02/2022,18/01/2032,0
71,D,C,18/02/2022,13/01/2027,0
43,D,C,16/02/2022,04/02/2032,0
53,E,C,28/02/2022,23/04/2026,0
58,D,C,25/02/2022,22/01/2027,0
55,C,C,25/02/2022,14/01/2027,0
54,D,C,25/02/2022,07/01/2027,0
70,D,C,25/02/2022,13/01/2027,0
71,D,C,25/02/2022,24/01/2027,0
44,D,C,25/02/2022,19/01/2032,0
55,D,C,25/02/2022,24/01/2027,0
-24,D,C,25/02/2022,18/01/2025,0
54,E,C,24/02/2022,15/09/2026,0
36,D,C,25/02/2022,18/01/2032,0
57,D,C,25/02/2022,19/01/2027,0
-19,D,C,25/02/2022,11/08/2023,0
43,D,C,02/03/2022,01/04/2024,0
50,E,C,25/02/2022,11/11/2025,0
40,D,C,10/02/2022,31/01/2032,0
70,D,C,28/02/2022,04/11/2023,0
63,D,C,25/02/2022,22/01/2027,0
68,D,C,24/02/2022,20/01/2027,0
62,D,C,25/02/2022,12/01/2027,0
42,D,C,27/02/2022,05/10/2022,0
56,D,C,25/02/2022,19/01/2027,0
48,D,C,24/02/2022,20/01/2032,0
56,E,C,25/02/2022,18/01/2027,0
39,D,C,15/02/2022,12/01/2032,0
54,D,C,25/02/2022,24/01/2027,0
40,E,C,25/02/2022,13/01/2032,0
47,E,C,25/02/2022,04/05/2031,0
51,D,C,25/02/2022,01/02/2032,0
55,D,C,25/02/2022,29/01/2027,0
48,D,C,24/02/2022,19/02/2032,0
44,D,C,24/02/2022,18/02/2032,0
67,D,C,27/02/2022,18/01/2024,0
62,E,C,28/02/2022,07/01/2025,0
48,E,C,24/02/2022,15/02/2032,0
49,D,C,25/02/2022,27/01/2032,0
58,D,C,25/02/2022,26/01/2027,0
69,D,C,25/02/2022,28/01/2027,0
42,D,C,25/02/2022,28/01/2032,0
59,D,C,25/02/2022,24/01/2027,0
48,D,C,25/02/2022,14/05/2025,0
42,E,C,25/02/2022,25/05/2031,0
58,D,C,25/02/2022,13/06/2024,0
49,D,C,25/02/2022,03/12/2031,0
63,D,C,25/02/2022,27/01/2027,0
49,D,C,25/02/2022,18/01/2032,0
50,D,C,16/02/2022,16/10/2024,0
67,D,C,25/02/2022,01/02/2027,0
30,D,C,25/02/2022,17/01/2032,0
63,D,C,25/02/2022,28/01/2027,0
46,D,C,25/02/2022,20/01/2032,0
43,D,C,25/02/2022,01/02/2032,0
45,D,C,25/02/2022,29/01/2032,0
72,D,C,02/03/2022,01/02/2027,0
68,D,C,02/03/2022,28/01/2027,0
54,D,C,03/03/2022,25/01/2027,0
58,D,C,25/02/2022,18/01/2027,0
-12,C,C,03/03/2022,28/01/2025,0
55,D,C,03/03/2022,25/02/2027,0
58,E,C,03/03/2022,07/01/2027,0
67,D,C,03/03/2022,26/01/2027,0
-23,D,C,03/03/2022,31/01/2025,0
49,D,C,02/03/2022,29/01/2032,0
54,D,C,02/03/2022,03/02/2027,0
73,E,C,03/03/2022,29/12/2024,0
46,C,C,02/03/2022,18/01/2032,0
71,D,C,25/02/2022,19/01/2027,0
72,D,C,03/03/2022,07/02/2027,0
44,E,C,25/02/2022,08/11/2031,0
51,D,C,25/02/2022,24/12/2031,0
51,D,C,02/03/2022,25/01/2032,0
67,D,C,03/03/2022,15/02/2024,0
63,D,C,25/02/2022,20/01/2027,0
53,D,C,02/03/2022,03/02/2027,0
59,D,C,02/03/2022,31/01/2027,0
52,D,C,02/03/2022,14/01/2032,0
36,D,C,02/03/2022,28/01/2032,0
-18,D,C,03/03/2022,24/01/2025,0
47,D,C,02/03/2022,25/01/2032,0
40,D,C,02/03/2022,02/02/2032,0
52,D,C,02/03/2022,07/01/2032,0
72,D,C,03/03/2022,26/01/2025,0
60,D,C,03/03/2022,25/01/2027,0
56,D,C,02/03/2022,24/01/2027,0
49,C,C,03/03/2022,25/01/2032,0
37,D,C,02/03/2022,24/01/2032,0
65,D,C,02/03/2022,18/01/2027,0
48,D,C,02/03/2022,28/01/2032,0
69,D,C,02/03/2022,27/01/2027,0
70,D,C,02/03/2022,31/01/2027,0
54,D,C,02/03/2022,31/01/2027,0
63,D,C,02/03/2022,26/01/2027,0
62,D,C,02/03/2022,26/01/2027,0
71,D,C,02/03/2022,27/01/2027,0
63,C,C,02/03/2022,31/01/2027,0
46,D,C,02/03/2022,13/01/2032,0
57,D,C,02/03/2022,31/01/2027,0
62,D,C,02/03/2022,26/01/2027,0
69,D,C,02/03/2022,22/01/2027,0
36,D,C,02/03/2022,26/01/2032,0
54,D,C,15/02/2022,05/02/2027,0
55,D,C,14/02/2022,26/01/2027,0
56,D,C,02/03/2022,31/01/2027,0
63,E,C,02/03/2022,25/01/2027,0
51,D,C,02/03/2022,25/01/2032,0
58,D,C,02/03/2022,25/01/2027,0
51,D,C,02/03/2022,27/01/2032,0
49,D,C,02/03/2022,28/01/2032,0
57,D,C,02/03/2022,13/01/2027,0
44,D,C,15/02/2022,04/01/2032,0
63,D,C,02/03/2022,30/01/2027,0
53,D,C,02/03/2022,28/01/2027,0
58,D,C,02/03/2022,05/01/2027,0
32,D,C,24/02/2022,21/02/2032,0
68,E,C,03/03/2022,09/02/2027,0
57,D,C,03/03/2022,25/02/2027,0
56,D,C,02/03/2022,14/01/2027,0
63,E,C,02/03/2022,10/01/2027,0
46,D,C,02/03/2022,27/01/2032,0
45,D,C,11/02/2022,01/02/2032,0
45,D,C,23/02/2022,15/02/2032,0
36,D,C,24/02/2022,21/02/2032,0
40,D,C,22/02/2022,18/02/2025,0
50,D,C,25/02/2022,20/01/2032,0
-16,D,C,25/02/2022,20/01/2025,0
64,D,C,02/03/2022,27/01/2027,0
53,D,C,02/03/2022,21/01/2027,0
42,D,C,02/03/2022,01/02/2032,0
68,C,C,02/03/2022,21/01/2027,0
60,D,C,02/03/2022,18/01/2027,0
41,D,C,02/03/2022,27/11/2023,0
64,E,C,25/02/2022,10/01/2027,0
49,D,C,03/03/2022,07/12/2031,0
59,E,C,03/03/2022,28/12/2026,0
38,D,C,03/03/2022,19/11/2031,0
43,E,C,23/02/2022,14/02/2032,0
33,D,C,23/02/2022,11/02/2032,0
61,D,C,03/03/2022,17/01/2027,0
-25,D,C,03/03/2022,14/01/2025,0
59,D,C,03/03/2022,17/01/2027,0
49,D,C,24/02/2022,23/02/2032,0
55,C,C,24/02/2022,18/02/2027,0
52,E,C,23/02/2022,11/02/2032,0
34,D,C,03/03/2022,21/01/2032,0
41,D,C,03/03/2022,19/01/2032,0
61,E,C,03/03/2022,29/12/2026,0
45,D,C,03/03/2022,20/01/2032,0
40,D,C,25/02/2022,08/02/2032,0
50,D,C,23/02/2022,11/02/2032,0
52,D,C,25/02/2022,19/02/2032,0
59,D,C,24/02/2022,22/02/2027,0
45,D,C,25/02/2022,14/02/2032,0
37,D,C,25/02/2022,19/02/2032,0
67,E,C,03/03/2022,25/01/2027,0
47,D,C,03/03/2022,17/01/2032,0
68,D,C,03/03/2022,26/01/2027,0
61,C,C,03/03/2022,19/01/2027,0
53,D,C,03/03/2022,26/01/2027,0
51,D,C,25/02/2022,29/12/2031,0
74,C,C,25/02/2022,21/01/2025,0
55,D,C,02/03/2022,20/01/2027,0
57,E,C,25/02/2022,20/01/2027,0
53,D,C,02/03/2022,04/01/2027,0
59,D,C,02/03/2022,20/01/2027,0
60,D,C,25/02/2022,26/01/2027,0
36,D,C,02/03/2022,02/02/2032,0
56,D,C,02/03/2022,21/01/2027,0
55,D,C,02/03/2022,19/01/2027,0
60,D,C,02/03/2022,25/01/2027,0
54,D,C,03/03/2022,18/01/2027,0
52,D,C,03/03/2022,14/01/2032,0
45,D,C,25/02/2022,05/01/2026,0
50,D,C,15/02/2022,28/12/2031,0
-25,C,C,03/03/2022,22/01/2025,0
70,D,C,03/03/2022,14/01/2027,0
47,D,C,03/03/2022,06/01/2032,0
58,D,C,03/03/2022,21/01/2027,0
54,D,C,03/03/2022,26/01/2027,0
45,D,C,02/03/2022,20/12/2031,0
55,D,C,02/03/2022,19/11/2024,0
59,D,C,03/03/2022,26/01/2027,0
62,D,C,03/03/2022,26/01/2027,0
54,E,C,02/03/2022,19/11/2025,0
58,D,C,02/03/2022,24/01/2027,0
54,D,C,02/03/2022,26/01/2027,0
70,D,C,02/03/2022,07/01/2027,0
74,D,C,04/03/2022,26/01/2025,0
72,D,C,04/03/2022,31/01/2027,0
68,D,C,07/03/2022,26/01/2027,0
61,D,C,07/03/2022,25/02/2027,0
48,E,C,07/03/2022,25/02/2032,0
51,D,C,04/03/2022,15/02/2032,0
-25,D,C,04/03/2022,15/01/2025,0
56,D,C,04/03/2022,02/02/2027,0
41,D,C,04/03/2022,14/02/2032,0
56,D,C,07/03/2022,18/02/2027,0
58,D,C,04/03/2022,14/02/2027,0
39,D,C,04/03/2022,16/02/2032,0
55,D,C,07/03/2022,15/01/2027,0
60,E,C,07/03/2022,07/02/2027,0
54,D,C,07/03/2022,03/02/2027,0
67,D,C,07/03/2022,02/02/2027,0
35,D,C,04/03/2022,16/02/2032,0
43,D,C,04/03/2022,31/01/2032,0
38,D,C,04/03/2022,02/12/2031,0
48,D,C,05/03/2022,22/01/2026,0
56,D,C,04/03/2022,11/02/2027,0
38,D,C,04/03/2022,16/12/2031,0
52,D,C,07/03/2022,04/02/2032,0
67,D,C,07/03/2022,03/02/2027,0
42,D,C,07/03/2022,28/12/2031,0
41,D,C,07/03/2022,22/01/2032,0
57,D,C,03/03/2022,21/12/2026,0
45,D,C,03/03/2022,18/01/2032,0
46,C,C,05/03/2022,11/02/2032,0
49,D,C,04/03/2022,16/02/2032,0
61,D,C,04/03/2022,22/02/2027,0
47,C,C,04/03/2022,05/02/2032,0
57,D,C,04/03/2022,21/02/2027,0
63,D,C,04/03/2022,27/01/2027,0
65,D,C,04/03/2022,31/01/2027,0
52,D,C,07/03/2022,07/02/2032,0
48,C,C,07/03/2022,01/02/2032,0
65,D,C,07/03/2022,23/02/2027,0
53,D,C,04/03/2022,22/02/2027,0
67,D,C,04/03/2022,17/02/2027,0
48,D,C,04/03/2022,31/01/2032,0
58,D,C,04/03/2022,24/01/2027,0
47,D,C,04/03/2022,14/01/2032,0
64,E,C,04/03/2022,14/01/2027,0
64,C,C,04/03/2022,14/01/2027,0
33,D,C,04/03/2022,21/01/2032,0
65,D,C,05/03/2022,16/09/2024,0
64,D,C,06/03/2022,04/09/2024,0
28,E,C,04/03/2022,29/12/2031,0
35,D,C,04/03/2022,13/12/2031,0
38,D,C,04/03/2022,19/10/2031,0
61,D,C,07/03/2022,15/01/2027,0
53,D,C,04/03/2022,13/01/2027,0
58,D,C,07/03/2022,21/02/2027,0
50,D,C,04/03/2022,13/01/2032,0
48,E,C,07/03/2022,19/02/2032,0
56,D,C,07/03/2022,22/02/2027,0
51,D,C,04/03/2022,22/01/2032,0
54,D,C,04/03/2022,24/01/2027,0
54,D,C,04/03/2022,02/02/2027,0
62,D,C,04/03/2022,24/01/2027,0
36,D,C,04/03/2022,26/11/2031,0
29,D,C,04/03/2022,23/12/2031,0
55,E,C,07/03/2022,22/02/2027,0
53,D,C,04/03/2022,03/07/2023,0
65,E,C,03/03/2022,12/09/2023,0
42,D,C,07/03/2022,22/02/2032,0
72,D,C,04/03/2022,02/02/2027,0
53,D,C,04/03/2022,11/01/2027,0
63,D,C,04/03/2022,24/01/2027,0
41,D,C,04/03/2022,20/09/2031,0
39,D,C,04/03/2022,04/02/2032,0
36,E,C,04/03/2022,07/12/2031,0
44,D,C,07/03/2022,03/01/2032,0
33,D,C,04/03/2022,02/02/2032,0
44,D,C,04/03/2022,17/01/2032,0
